,pitchid,pitcherid,yearid,throws,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate,type
3086,14831,221958,2016,L,73,77.19336749,1.2242923620000001,-0.110919843,2.603033886,6.075063047,6.345749131,2254.180993,SL
3087,2176,221958,2016,L,73,85.88766205,7.015216956000001,9.840031102000001,2.368040405,6.226686862999999,6.077907046,1945.8011620000002,FB
3088,18766,231932,2015,R,72,90.65107641,-8.221437586,2.468418508,-1.4908572130000002,5.554468166,6.127556067,1788.639711,CU
3089,1587,231932,2015,R,72,84.3844778,-7.789313407000001,-1.6621096290000001,-1.6124496769999999,5.440824288,5.935463036,1518.388858,SI
3090,15993,231932,2016,R,72,84.87631167,-7.242808169,3.9822542289999996,-1.701532365,5.401984949,6.10371163,1821.535815,FB
3091,2016,465838,2015,L,74,91.5368058,7.444194041,5.82233347,1.6960016709999999,6.3027859610000005,5.9696715639999995,2115.4495920000004,CU
3092,18233,221958,2017,L,73,88.05262365,5.58875934,8.648499759,2.7164211610000004,6.045140461,6.2863416910000005,2037.8909440000002,FB
3093,6120,231932,2016,R,72,85.70833023,-9.564498185,6.219341136000001,-1.703035128,5.223082085,6.221431179,1873.292016,FB
3094,7409,221958,2016,L,73,76.55993108,1.317544315,0.535674863,2.564089687,6.259559857999999,6.04150336,2260.285981,SL
3095,10439,231932,2015,R,72,82.05548540000001,-0.978870334,-4.245379221,-1.742493575,5.19546951,5.928608862000001,2201.6475809999997,SL
3096,15616,221958,2015,L,73,80.13132743,6.735477348,2.787867943,2.396798879,6.34537785,6.132871572000001,1228.086777,SI
3097,14998,359178,2015,R,76,92.46371176,-3.401185967,10.88129522,-1.2076202459999998,6.308441397999999,6.220625919,2324.7067920000004,FB
3098,13223,771155,2017,R,75,84.30501618,0.37995943,6.901836063999999,-1.404987796,6.040524117,6.012622127,2316.873243,CH
3099,3680,771155,2017,R,75,74.80460294,-2.4487353219999997,3.886139247,-0.947754599,6.083892712999999,6.426392836000001,1362.0246849999999,SI
3100,7408,231932,2015,R,72,82.00499117,3.064347924,-2.7744154460000003,-1.731736241,5.319051272,6.3006413960000005,2318.717386,SL
3101,17942,359178,2015,R,76,86.41005695,-8.691251317999999,6.416429772000001,-1.568778726,6.310463232,6.437583152999999,1972.4062789999998,SI
3102,14322,231932,2015,R,72,84.23330333,-8.816868455,0.7126363729999999,-1.6447762819999998,5.496746296,6.312644136,1492.2342019999999,SI
3103,8337,221958,2017,L,73,84.74438091,10.89863099,6.809067881,2.582651434,6.173746256,6.371088111000001,1841.4372879999999,CU
3104,923,231932,2015,R,72,89.94295906,-9.269402402999999,3.545013247,-1.6100399140000001,5.337966613,6.2634745270000005,1790.998122,CU
3105,5127,359178,2015,R,76,85.60650625,-6.570603748,5.406868554,-1.4245987690000002,6.221787036,6.035513648999999,1769.7427149999999,SI
3106,7056,231932,2015,R,72,80.9892165,5.403659686,-2.537458238,-1.658659136,5.402876477,6.170347584,2229.805871,SL
3107,3121,771155,2017,R,75,86.83664171,-3.7934095689999996,11.62001412,-1.231789801,6.0274711320000005,6.22780092,2142.899286,FB
3108,7389,221958,2017,L,73,86.83999241,9.788962502,8.568596559,2.8152200410000003,5.93582435,6.414830952000001,2087.159691,CU
3109,4465,359178,2015,R,76,96.12031114,-4.513595714,10.50628609,-1.2782667890000001,6.187033025,6.224936015,2323.137935,FB
3110,11355,221958,2016,L,73,86.66837593,6.664473361000001,10.30722204,2.3533903730000003,6.17827534,6.260603445,2157.804859,FB
3111,185,771155,2017,R,75,87.96913624,-2.936042177,8.883074032,-0.883063177,6.086506742999999,6.360544976,2252.429497,FB
3112,10046,359178,2015,R,76,86.02845065,-8.397870637,6.4133459770000005,-1.5666875759999999,6.459243741,5.809278742,1791.3589739999998,SI
3113,8685,771155,2017,R,75,75.55094815,-6.401238546,4.3882790080000005,-1.006925395,6.082656387999999,6.48956811,1505.6021050000002,SI
3114,12625,231932,2015,R,72,89.72055259,-5.941266511,5.773857361,-1.75968827,5.464920505,6.051618337000001,1862.158536,FB
3115,15315,465838,2016,L,74,81.98582736,2.30423229,3.969514559,1.9545663969999998,6.014555617999999,6.251026528,2352.792777,SL
3116,12493,771155,2017,R,75,70.64759285,8.069941987,-2.658710697,-1.643863841,6.153162534,6.190411086,2342.5372620000003,CB
3117,1131,231932,2015,R,72,91.09850215,-8.726466963,4.145798864,-1.6821901819999998,5.493656682,6.06838171,1887.2077550000001,CU
3118,19165,465838,2015,L,74,94.00928529,6.911176947,9.385218619,1.5941032780000002,6.279137819,6.264484812,2185.401535,CU
3119,16094,231932,2015,R,72,85.69008986,-8.182820997,1.1910554979999999,-1.7228018269999998,5.568710949,5.902814366,1639.836034,SI
3120,2332,231932,2015,R,72,90.45412725,-6.816693213,1.5999797530000002,-1.585210962,5.390951423,6.102846346000001,1858.563202,CU
3121,3361,221958,2015,L,73,88.11502306,7.0739260779999995,9.714160835,2.765978875,6.110899797999999,6.292217883999999,2092.308188,FB
3122,4564,221958,2016,L,73,87.58354558,6.488480084,7.824493642,2.575457361,5.923838982,6.199740971000001,2075.106581,FB
3123,7041,221958,2017,L,73,70.65618438,-3.4619110539999998,-3.09372451,2.546369152,6.257058431,6.199334335,2129.210137,CB
3124,3651,359178,2015,R,76,92.94148623,-6.077244567,7.028120736,-1.624070111,6.382713595,5.68405064,2197.345086,CU
3125,692,771155,2017,R,75,88.04109548,-7.168462439,4.273560713,-1.105903737,5.993761044,5.972272716,2104.300178,CU
3126,8329,359178,2015,R,76,95.06927179,-5.483505791,11.29988079,-1.851946663,6.297403868,6.372490862,2399.0492289999997,FB
3127,4707,231932,2015,R,72,90.40435117,-7.401149881,1.146571981,-1.530019002,5.452033506,5.934350575,1751.5897420000001,CU
3128,8160,221958,2017,L,73,87.48852356,10.01396169,9.849801773,2.56050425,6.160136708,6.3761943720000005,2062.9214629999997,CU
3129,17785,359178,2015,R,76,84.1225031,1.650212825,2.8180368760000003,-1.745657889,6.52994638,6.280788182999999,2146.1665629999998,SL
3130,13867,221958,2015,L,73,87.99152282,11.18498833,5.992348102999999,2.570343248,6.063337201,6.160914982,1951.282784,CU
3131,16578,231932,2015,R,72,90.47404184,-8.23395682,2.56959262,-1.748585914,5.426029976000001,6.1780779379999995,1963.803339,CU
3132,13890,359178,2015,R,76,88.12479325,-7.0567839889999995,7.566418487999999,-1.401825866,6.293630058,6.648469202,2219.2432719999997,SI
3133,12696,221958,2017,L,73,88.72350443,11.40314258,6.243674024,2.455965557,6.054232029,6.265213608,1868.6939559999998,CU
3134,12807,465838,2015,L,74,81.86109481,2.115488689,-1.08585442,1.722280204,5.991464666000001,6.2113303339999995,2405.825801,SL
3135,10430,221958,2017,L,73,87.20965562,11.46219545,7.3145528760000005,2.701869336,6.140103438,6.392447814,1986.176336,CU
3136,874,771155,2017,R,75,88.47326605,-6.77040003,3.891973521,-1.131554333,5.98517085,6.321669097000001,2117.8532809999997,CU
3137,19418,221958,2017,L,73,79.4448828,0.50313647,0.7048301359999999,2.367751938,6.095988094,6.3784692220000005,2266.4131350000002,SL
3138,819,465838,2015,L,74,93.14263386,8.854923183,7.57255605,1.712759348,6.188996451,6.003200282999999,2162.546175,FB
3139,2726,771155,2017,R,75,75.53409787,9.300262803999999,-3.34955065,-0.99873796,6.128834828,6.402164175,2637.027939,CB
3140,9265,221958,2017,L,73,88.25583601,4.800946475,9.145150297,2.6236019880000003,6.138432309,5.983042169,2219.251504,FB
3141,6443,465838,2016,L,74,79.40459377,3.471462624,0.13562038699999998,1.900443231,5.949306579,5.891376584,2082.833819,SL
3142,11113,231932,2016,R,72,76.78338724,1.1781338959999998,-4.459586933,-1.6733202969999998,5.355055187,6.133500568,2271.27637,SL
3143,2254,221958,2017,L,73,87.50284923,10.16838378,7.577533573999999,2.453042513,5.95424462,6.345649900000001,1975.41842,CU
3144,4841,221958,2017,L,73,89.69420767,6.067434774,10.2618186,2.7228827780000002,6.241565632,5.833478776000001,2082.880068,FB
3145,9538,221958,2016,L,73,80.17160277,7.403477521,4.589516133,2.7384443139999997,6.0841142889999995,6.209131587000001,1581.262479,SI
3146,19139,221958,2016,L,73,87.53389974,11.53689613,5.144543661,2.553206075,5.9900902689999995,6.255717821,1787.141957,CU
3147,5893,221958,2017,L,73,86.36111101,11.45792753,6.224279984,2.666634065,6.16629073,6.155288551,1918.4546559999999,CU
3148,6311,231932,2015,R,72,90.69340369,-8.368613115,1.5352392559999999,-1.667627044,5.240409271,5.997100706,1935.639895,CU
3149,13065,359178,2015,R,76,96.00108721,-1.060377589,10.45393143,-1.8686836430000002,6.135952193,6.506997199,2257.332324,FB
3150,8186,465838,2015,L,74,81.93663921,0.49713248200000004,-0.5408619,1.663718274,5.940695635,6.25881502,2385.219728,SL
3151,13836,221958,2016,L,73,86.75078665,9.155278275,7.405187013,2.608400315,6.133246017,6.033857427,1875.1127079999999,CU
3152,102,771155,2017,R,75,88.80086111,-5.958329565,11.23216973,-1.21051931,6.018926838,6.250451933,2159.9599120000003,FB
3153,2422,221958,2017,L,73,88.87598919999999,11.33968249,8.416448111000001,2.624139694,6.0619550879999995,6.256515987999999,1927.2654309999998,CU
3154,9143,771155,2017,R,75,82.89588938,1.4414930590000001,5.513268506,-1.395169267,6.088864054,6.270512872,2290.2709670000004,CH
3155,3414,221958,2016,L,73,86.55479842,10.48499498,6.510051067000001,2.514811215,6.154882431,6.425384152,1963.293358,CU
3156,16732,221958,2016,L,73,84.32545017,10.64353012,9.487417249,2.37922791,6.416484933,6.111778161,1987.8064600000002,CU
3157,11830,231932,2015,R,72,84.11476336,-8.728745477999999,0.34282199,-1.728886708,5.4128158,6.240472634,1480.083294,SI
3158,6538,221958,2015,L,73,87.69236314,10.4004049,7.1886290829999995,2.5287872559999998,6.037686304,6.455965556000001,2119.4740899999997,CU
3159,17014,771155,2017,R,75,86.99487751,-7.475492271,6.462085424,-1.26770752,6.020677921,5.812832729,2049.484211,CU
3160,12518,231932,2015,R,72,82.70738929,2.041388434,-3.8917908110000003,-1.72636569,5.189626379,6.323569346,2224.55753,SL
3161,17431,359178,2015,R,76,89.5748468,-9.694461822000001,6.289615144,-1.3017976409999998,6.3016838029999995,5.983915545,2106.9666039999997,SI
3162,6561,231932,2015,R,72,89.67420061,-6.076703436,7.102051723,-1.7452961969999998,5.505039718,6.156000051,1868.538262,FB
3163,5043,221958,2017,L,73,86.70162375,5.939265979,8.928732663,2.4187199980000003,6.163072559,5.802521832999999,2012.864243,FB
3164,9246,771155,2017,R,75,83.58440958,0.637294987,1.57167461,-1.379934129,6.040117292000001,6.343737704,2281.029439,CH
3165,10486,221958,2017,L,73,88.85688371,5.631360247999999,9.559798596,2.647443037,6.007514896,6.25717949,2148.496858,FB
3166,3009,231932,2015,R,72,79.57399963,3.206183031,-1.3570438519999999,-1.810869726,5.323556332,6.353787736,2157.178175,SL
3167,11459,771155,2017,R,75,76.32208829,-4.262123436,3.299696818,-0.872917553,6.148961715,6.298922732,1396.993027,SI
3168,2724,231932,2017,R,72,79.32121644,-4.9170874389999994,-0.38876565,-1.619555497,5.443202986,6.06212726,1383.311109,SI
3169,10292,771155,2017,R,75,87.22281576,3.08850028,1.9601868000000002,-0.929345668,6.006161422999999,6.056742731,2454.785556,CH
3170,4072,221958,2015,L,73,87.94899190000001,10.18443585,9.533111716,2.7020307139999997,6.057756628,6.211325238,2065.930921,CU
3171,4489,465838,2015,L,74,92.178943,7.489580273,5.704300433999999,1.333765874,6.127901607999999,6.139523015,2088.077205,CU
3172,7970,221958,2017,L,73,86.17092959,9.959854353999999,8.543172963,2.6295164669999997,6.129425094,6.388928795,1904.029552,CU
3173,3588,221958,2015,L,73,88.00290342,6.610465277,8.874022124,2.634911508,6.1231390139999995,6.0673197320000005,2012.941064,FB
3174,2648,771155,2017,R,75,74.33659826,-5.773825479,6.23055448,-1.06672351,6.168292471,6.341829304,1441.800829,SI
3175,14346,359178,2015,R,76,93.08909651,-2.619595178,11.4624266,-1.448628135,6.549655194,6.120256073999999,2345.606277,FB
3176,2930,359178,2015,R,76,94.13409983,-3.2969047160000002,11.95219165,-1.373745262,6.3107269420000005,6.453706013,2303.835544,FB
3177,3718,359178,2015,R,76,88.07221853,-8.179830256,4.61482723,-1.494096039,6.213082268,5.953605071,1919.7199329999999,SI
3178,7410,231932,2015,R,72,90.82688348,-9.903859536,1.999863779,-1.656307734,5.425670205,5.999566167999999,1926.569375,CU
3179,6337,221958,2016,L,73,78.53232815,10.314541199999999,0.89984283,2.2846407980000003,6.33639716,5.949871,1378.1622009999999,SI
3180,12312,221958,2017,L,73,87.62019154,8.961522866000001,4.105124336,2.265258685,6.179294616,6.014836689,1763.1505780000002,CU
3181,1642,231932,2016,R,72,86.01835504,-7.905382437,7.3910168810000005,-1.786711835,5.5969522860000005,6.215115187,1977.81929,FB
3182,6814,359178,2016,R,76,94.26249477,-8.281871354,6.889408177999999,-1.5354041319999998,6.046536715,6.009708407000001,2302.262853,CU
3183,7011,771155,2017,R,75,90.42149964,-9.407541185,6.354304926,-0.813860925,6.030640319,6.480134012000001,2215.992275,CU
3184,6526,359178,2015,R,76,87.97418042,-1.509299603,4.202321392,-1.4776494269999998,6.439002326000001,6.001694218,2254.444129,SL
3185,15117,221958,2017,L,73,68.21308695,-0.572922312,-6.4847754029999995,2.467540413,6.116245521000001,6.364450112999999,2356.567624,CB
3186,13472,231932,2015,R,72,90.4538705,-7.243745204,2.8859531960000004,-1.616163786,5.449252102000001,6.340671733,1814.907911,CU
3187,16653,221958,2016,L,73,77.74207476,-0.8210790000000001,-1.925403765,2.421200518,6.115955042,6.182280467000001,2355.667876,SL
3188,1228,221958,2017,L,73,69.57560412,-1.4017789809999999,-2.864778401,2.509151577,6.212658817,6.0931067279999995,2220.996988,CB
3189,2135,221958,2016,L,73,85.65374207,10.43731236,8.705602797000001,2.731280046,6.133665241,6.264151461,2053.923196,CU
3190,11386,359178,2015,R,76,95.74680228,-3.2647814110000004,11.421885099999999,-1.521668737,6.365655811,6.495951616,2359.68186,FB
3191,9825,359178,2015,R,76,93.63965209999999,-2.474074087,10.52201499,-1.74628397,6.211407677,6.114104191,2488.80433,FB
3192,3541,771155,2017,R,75,86.45234691,-4.815461612,10.88217342,-1.0731796120000001,6.043373762000001,6.327652985,2085.523717,FB
3193,5365,359178,2015,R,76,93.00369538,-6.916703232000001,10.16053642,-2.2243302959999998,6.236709368,6.060516845,2408.745806,CU
3194,18290,221958,2016,L,73,87.88663853,7.376316851,9.711307519,2.550195074,6.132306588,6.262063147999999,2129.088793,FB
3195,2575,771155,2017,R,75,73.91784518,7.710878008,-1.49834985,-1.225674556,6.141384936000001,6.153846211,2453.390461,CB
3196,3295,231932,2016,R,72,75.53592490000001,2.764419068,-3.170801131,-1.673527571,5.340093786000001,6.338335825,2227.414343,SL
3197,571,465838,2015,L,74,91.21784761,9.86105202,6.483420819,1.580690256,6.23249752,6.387316921,2114.78977,CU
3198,11259,231932,2016,R,72,76.19085198,2.2338282000000005,-2.949299646,-1.7510816280000001,5.254007403999999,6.1764580570000005,2227.8474079999996,SL
3199,4219,465838,2016,L,74,91.88252356,8.432424679,9.327815425,1.549278446,6.374610115,6.137634482,2096.544738,FB
3200,8735,771155,2017,R,75,88.47188175,-3.374373838,10.36388841,-0.962001222,6.076790532,6.2437020620000006,2176.030304,FB
